CUSTOMER_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE,DATE_OF_BIRTH,GENDER,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,COUNTRY,CUSTOMER_SEGMENT,REGISTRATION_DATE,IS_ACTIVE,LOYALTY_TIER
CUS-8A3387ABDE9,Christian,King,alex85@example.org,(895)573-6217,1957-06-29,Non-Binary,106 Blake Prairie,Suite 878,Obrientown,ND,40078,US,Enterprise,2022-06-05 14:14:00.994147,True,Bronze
CUS-D5A859F4252,Tara,Lopez,martincalvin@example.net,5457813436,1954-05-27,Prefer Not to Say,028 Nicholas Mountains Suite 858,,Danaside,PA,02613,US,Enterprise,2025-01-13 16:05:17.174813,True,Platinum
CUS-494646A20D0,Tammy,Middleton,cory25@example.net,795.382.7323,1989-04-10,Non-Binary,559 Shawn Motorway,,North Tonya,GU,96849,US,Small Business,2023-10-11 15:28:03.322033,True,Gold
CUS-1ACCFF40EAE,Dana,Reed,maryconrad@example.net,873.419.9885x6980,1966-04-15,Female,5003 Hughes Isle,,Bryanview,MO,36340,US,Enterprise,2026-03-03 19:21:50.277852,True,Gold
CUS-53739AA965E,Justin,Griffin,andrew19@example.com,(488)718-6513x06437,2004-02-27,Prefer Not to Say,7736 Martinez Streets,,East Nathan,FM,94776,US,Enterprise,2023-09-05 17:44:53.835694,True,Gold
CUS-B1795216F05,Gina,Lewis,melissa47@example.org,(849)412-9515x4720,1973-05-26,Non-Binary,3595 Jessica Forks Suite 889,,Watsonside,MP,84419,US,Corporate,2021-12-11 05:18:48.951582,True,Gold
CUS-75B1E64CF37,Julie,Ramirez,michael25@example.net,928-827-9268,1959-05-07,Male,35187 Spence Trace,Apt. 739,Port Danielland,FL,65177,US,Corporate,2025-09-22 23:58:24.376817,True,Gold
CUS-4DE03D7AA7F,Jeremiah,Lucas,jonesmallory@example.org,757.792.0567,1958-10-23,Female,1907 Kathleen Shoal,,West Donna,PW,52535,US,Enterprise,2023-04-18 21:01:37.336768,True,Gold
CUS-00F02861965,James,Walton,robert14@example.org,479.235.6443x4104,1947-01-21,Female,19047 Mary Fall Apt. 494,,West Richard,VI,42024,US,Corporate,2024-04-01 06:46:45.024570,False,Platinum
CUS-D27798EACCF,Tanya,Anderson,annajones@example.net,397.513.5623,1980-02-11,Male,7424 Tiffany Port,,Robertbury,OK,52311,US,Small Business,2026-02-20 01:52:34.420830,True,Bronze
CUS-F63D43D0939,Michael,Fry,showe@example.com,248.447.4416,1960-01-17,Non-Binary,01146 Jason Hollow,,Edwardsmouth,VI,04798,US,Enterprise,2022-06-09 06:34:29.401068,False,Gold
CUS-EE073C4F5A1,Robert,Williams,john49@example.net,(773)916-2417,2003-09-12,Female,1277 Christine Orchard Suite 291,,Mckeeshire,IN,32199,US,Corporate,2021-10-05 17:38:31.638778,True,Platinum
CUS-88442520194,Daniel,Smith,williamsshannon@example.com,(490)966-4566,1962-12-25,Prefer Not to Say,8099 Joseph Pines Apt. 590,,North Heatherborough,MO,00677,US,Corporate,2023-10-20 10:38:10.093529,True,Gold
CUS-20E756E24F2,Jody,Gomez,xwoodard@example.com,980.527.6843,1983-08-27,Male,8629 Marshall Prairie,Apt. 561,Tammyton,NY,43248,US,Corporate,2023-09-26 14:21:06.308222,True,Silver
CUS-043C44D9ABF,Jeremy,Bray,wayala@example.com,+1-380-225-2620,1955-04-14,Prefer Not to Say,485 Martha Greens Suite 265,Suite 857,Port Raymondville,IA,31833,US,Corporate,2023-03-20 22:50:46.945148,True,Platinum
CUS-7A5F2AADDE0,Michael,King,ayalakristen@example.org,(747)286-9104x4521,2007-03-04,Non-Binary,5106 Benjamin Causeway,,Jacksonport,GU,96870,US,Corporate,2026-05-14 17:02:33.581981,True,Platinum
CUS-5FA855C0E3B,Allison,Bean,thomas33@example.org,(652)347-0171x684,1969-05-25,Female,44404 Thompson Groves Suite 897,,Tinaberg,NH,04359,US,Enterprise,2023-03-28 09:27:29.017401,True,Platinum
CUS-96718DF9D84,Heather,Hawkins,natalie56@example.net,+1-259-243-5229x22390,1983-04-09,Female,99342 Ross Manors Apt. 206,Suite 539,New Steven,PW,71428,US,Enterprise,2022-03-11 19:49:34.666918,True,Gold
CUS-2EDA7CB1FD8,Kelli,Kirby,christopher33@example.net,001-463-654-2822x5707,1947-04-17,Female,954 Sherri Courts Apt. 457,,Grayside,IA,70392,US,Enterprise,2022-05-22 19:54:05.604590,True,Gold
CUS-3E1368C3B49,Rachel,Robinson,kevinbrown@example.com,+1-356-499-7447x41169,1976-06-12,Prefer Not to Say,4046 Jones Glen,,North Sergio,NJ,65813,US,Consumer,2022-12-11 10:23:04.674878,True,Platinum
CUS-B86BE138371,Sara,Carter,maxhenry@example.org,(272)968-3300,1945-11-05,Female,5863 Lutz Fords,,Port Jamieshire,PA,08554,US,Corporate,2025-07-09 15:25:54.147906,True,Gold
CUS-005E19F9181,Beth,Atkinson,ybates@example.com,229-263-1382,1984-09-13,Male,531 Lopez Village Apt. 007,,Steventown,CO,03582,US,Small Business,2022-06-03 19:19:27.609595,True,Silver
CUS-1F26F6DFF1D,Ronald,Jones,hgarcia@example.com,001-335-881-1360x8933,1952-09-20,Female,416 Wilson Key Suite 165,,South Alexander,VT,28575,US,Enterprise,2025-03-07 00:00:43.953864,True,Bronze
CUS-CD066564F24,Heidi,Martin,rebeccajackson@example.com,+1-932-937-6351x2873,1983-06-22,Prefer Not to Say,6150 Andrea Mews Suite 553,,New William,NV,09182,US,Small Business,2025-08-18 13:33:04.730477,True,Bronze
CUS-FB06CDD5402,Christopher,Williamson,tina93@example.com,2689908101,1979-08-21,Non-Binary,53335 Mary Heights Suite 857,,East Joseph,NM,32164,US,Small Business,2023-11-10 06:41:35.466194,True,Bronze
CUS-FD4ECAC9894,Andrew,Murray,brandon04@example.com,(697)487-6899x118,1947-11-18,Male,671 Javier Throughway,,South Jillburgh,NM,60222,US,Small Business,2026-06-01 22:29:50.257272,True,Bronze
CUS-84E90E82488,Jonathan,Wilson,curtismark@example.net,001-445-201-3816x30169,1961-01-16,Prefer Not to Say,1813 Maria Manors,,Wallsport,TX,69411,US,Enterprise,2023-05-04 18:19:47.974233,True,Bronze
CUS-58C63A3FC95,Donald,Burton,melissamorse@example.org,(789)648-3212x354,1965-01-02,Non-Binary,054 Lopez Point Suite 957,,Lake Douglas,MO,39795,US,Consumer,2025-11-12 23:02:07.553267,False,Bronze
CUS-888F3B838BE,Nicholas,Golden,sherriwilson@example.com,5508765726,2007-03-31,Prefer Not to Say,5400 Karen Tunnel Apt. 209,,Port Heathertown,PR,84438,US,Enterprise,2025-01-09 02:29:45.126439,True,Bronze
CUS-34631132EBE,Samuel,Anderson,peter12@example.org,001-563-557-4602x6142,1947-07-10,Female,8085 Burgess Junctions,,North Ashleyberg,OH,53754,US,Corporate,2024-08-13 16:37:33.115469,True,Gold
CUS-2FB8E22A3A7,Joshua,Sanchez,asoto@example.com,001-326-997-3588,2001-10-16,Prefer Not to Say,21631 Randolph Wells,Suite 203,Lake Elizabethtown,NM,05404,US,Small Business,2021-11-17 22:35:20.212992,True,Platinum
CUS-4007F8CD51D,Lisa,Strickland,jbryant@example.org,574.547.9876,1977-08-15,Male,4983 Tran Crossing,,North Sarachester,ME,22764,US,Consumer,2021-10-05 10:32:03.527376,True,Platinum
CUS-63C7373B6D8,Nicole,Thomas,ingrammason@example.net,001-815-561-3879x0345,1964-07-28,Prefer Not to Say,30739 Jeffrey Flat,,West Gregory,MP,92591,US,Consumer,2026-05-06 19:18:34.920130,True,Silver
CUS-9051CAAC657,Shari,Gutierrez,hreed@example.net,+1-916-975-1650x90678,1973-11-11,Non-Binary,788 Day Vista Apt. 146,,Leeburgh,PA,09507,US,Enterprise,2023-02-20 04:26:35.910129,True,Silver
CUS-4A853213D4A,Robert,Howard,slawson@example.org,474-685-3317x983,1958-06-24,Male,190 Schaefer Prairie,,South Jonberg,DC,99216,US,Small Business,2021-08-12 04:15:05.232264,True,Bronze
CUS-7D558472A5C,Jeffrey,Madden,brandy52@example.net,422-742-5944,2007-08-09,Male,352 Barnett Square,,East Frankstad,OH,67492,US,Corporate,2021-08-22 03:33:43.976686,True,Bronze
CUS-67324F7F7AD,Erik,Peters,kevinconley@example.org,(451)317-5353x1523,2008-02-18,Male,21125 Le Keys Suite 814,,East Stephanieside,WV,04919,US,Enterprise,2021-07-27 06:50:44.278380,True,Silver
CUS-A58E946F4D7,Lauren,Schultz,vrodriguez@example.com,(415)955-8212x325,1967-02-27,Non-Binary,17074 Catherine Fords Suite 823,,Rachelmouth,TN,37027,US,Small Business,2022-09-10 19:56:41.762431,True,Silver
CUS-9034984042F,Destiny,Young,tiffanylowery@example.com,+1-756-374-6645x8828,1966-11-18,Male,3545 Petersen Fall Apt. 626,,Timothyshire,IN,70414,US,Corporate,2022-01-28 01:49:20.044192,True,Silver
CUS-2E93F5E38B6,Mary,King,thomascarpenter@example.com,7054033802,1984-01-27,Non-Binary,26342 Copeland Summit,,Gallegostown,RI,80313,US,Consumer,2025-04-01 05:37:09.460816,True,Gold
CUS-0200E760ABB,Christy,Shaffer,tdelgado@example.com,001-516-395-5329x8627,1974-07-20,Female,14736 Rose Expressway,,East Kelly,CT,93683,US,Consumer,2023-02-28 21:41:46.249591,True,Bronze
CUS-FBE2F81E375,Eric,Sullivan,mclaughlinjoanna@example.net,(687)731-6625,1982-04-12,Male,6295 Johnson Run,,Port Ronald,VI,57893,US,Small Business,2023-07-17 22:52:02.261862,True,Platinum
CUS-D6FB2D2F1BF,Mary,Lopez,jwilliams@example.org,+1-751-266-6004,1957-04-29,Female,673 Vernon Fork Suite 911,,Tracyborough,PA,51739,US,Consumer,2025-03-08 02:57:29.292076,True,Platinum
CUS-C254119740D,David,Buchanan,ucarroll@example.org,(373)674-1923x52918,1986-08-30,Prefer Not to Say,47503 Natalie Highway Apt. 616,,Davidshire,PR,82062,US,Consumer,2023-03-06 09:12:33.997571,True,Platinum
CUS-111D6C4B7E2,Catherine,Ward,cstrong@example.com,290-340-1739,2001-09-05,Female,06092 Cheyenne Forges,,West Angela,KS,58856,US,Small Business,2024-12-02 18:44:43.099235,True,Gold
CUS-D3D53771387,Thomas,Cook,marco03@example.net,(424)212-3663x62089,1962-11-03,Non-Binary,77661 Roger Plain,,West Michael,MD,96823,US,Consumer,2025-04-16 22:34:34.227193,True,Silver
CUS-F9B5608BA0E,Vicki,James,wilsonalice@example.org,734-614-4834x029,1970-09-24,Male,292 Bernard Roads,Apt. 216,East Stevenmouth,NE,25172,US,Small Business,2021-09-30 20:39:08.230592,True,Bronze
CUS-54DFFE21F35,Melissa,Tyler,schultzjames@example.org,001-750-684-7568,1998-08-23,Prefer Not to Say,2970 Ricardo Field Apt. 602,Apt. 170,South Christine,VI,91519,US,Consumer,2022-10-03 14:22:05.744996,True,Bronze
CUS-27EFAAB79DD,Robert,Moon,dfitzpatrick@example.net,001-332-490-5325x7211,1998-02-10,Non-Binary,1573 Murillo Pines Suite 050,Suite 484,New Miashire,DE,73092,US,Consumer,2024-06-05 15:37:29.233043,True,Platinum
CUS-B39DE06070D,Shane,Raymond,wardstephen@example.net,695.389.5961,1983-09-06,Non-Binary,26415 Sydney Station,,Stephenville,DE,26653,US,Enterprise,2025-09-06 14:30:31.687876,True,Platinum
CUS-B0522E929A5,Colleen,Olson,joshua26@example.com,530.337.3515,1979-09-14,Female,57476 Lisa Vista Suite 732,,Anthonyville,WV,84622,US,Small Business,2021-07-16 17:20:23.023070,True,Bronze
CUS-CC76F836FD7,Pamela,Gray,ginawilliams@example.org,676.714.4254x54093,1990-10-18,Female,2344 Jacob Greens Apt. 926,Apt. 519,Holderborough,MD,08943,US,Small Business,2023-12-15 18:41:16.635889,True,Silver
CUS-88B69C627A5,Cynthia,Thornton,lelliott@example.net,597-589-9760,1983-05-08,Non-Binary,470 Gina Flat Apt. 126,,North Michaelhaven,IN,49762,US,Consumer,2022-11-22 04:00:09.807071,True,Silver
CUS-17FE9EB4AA1,Danielle,Caldwell,thomasjamie@example.net,947-909-5471,1962-07-21,Male,535 Huber Junction,,North Derrickport,FL,43883,US,Enterprise,2021-08-23 16:05:03.081172,True,Gold
CUS-603A485B748,Duane,Clark,nicholaslopez@example.net,(556)898-8282,1961-08-28,Non-Binary,7064 Derek Plaza,,East Donna,MT,38944,US,Small Business,2022-09-23 11:17:02.428816,True,Gold
CUS-4C8E62B379C,Kathy,Pineda,lmcbride@example.org,+1-347-208-6274x04660,1985-09-21,Male,576 Berger Knoll,Suite 142,East Ashleyport,WA,99505,US,Corporate,2023-07-13 09:47:37.843273,True,Platinum
CUS-B6E06EA89D6,Martin,Curry,michael05@example.net,001-271-980-0106x299,1991-03-07,Prefer Not to Say,2130 Alexander Meadow,,Richardport,MI,79190,US,Corporate,2025-10-04 10:11:40.057618,False,Bronze
CUS-6192536BCAF,Kari,Perez,mlewis@example.net,7073804431,1988-08-06,Prefer Not to Say,711 Woods Rest Apt. 723,,West Paulfurt,MI,31084,US,Enterprise,2022-11-30 08:54:29.690134,True,Silver
CUS-501D8F17B24,Kelsey,Warren,lisa64@example.net,855.312.7054,1971-09-08,Prefer Not to Say,700 Olivia Crest Apt. 233,,Whitneyhaven,MO,42229,US,Small Business,2022-08-22 15:02:17.779444,True,Gold
CUS-3FF9788FA2C,Kevin,Hensley,hreed@example.net,001-922-920-1007x0441,1975-04-24,Non-Binary,44588 Roach Tunnel,,East Brandonfurt,CA,89225,US,Consumer,2026-02-28 05:40:22.739232,True,Bronze
CUS-A9C55B0C642,Jesus,Gross,jordansamuel@example.org,751-675-2794x045,1981-02-17,Prefer Not to Say,2073 Turner Falls Apt. 338,,East Amandaport,VA,98732,US,Small Business,2025-09-17 01:10:12.770339,True,Bronze
CUS-E82484679C6,Tanya,Howard,madison37@example.net,8145671495,1964-12-20,Male,08989 Vanessa Courts Apt. 433,,Julieburgh,AK,67022,US,Corporate,2024-08-19 08:15:53.449934,False,Silver
CUS-6F0493AA66D,Angel,Fleming,roachdiana@example.com,(803)784-7398,1982-06-07,Non-Binary,4419 Sarah Parkway,Apt. 382,Wangport,WA,28894,US,Enterprise,2022-06-24 04:05:25.723478,True,Gold
CUS-1EA0E37C7DD,Logan,Olson,williamslisa@example.com,001-563-858-7170x06432,1956-07-11,Female,38304 Jeremiah Ranch,,East Scott,RI,28321,US,Small Business,2022-04-18 04:20:04.714721,True,Silver
CUS-48D31EB9EA0,Sara,Gonzalez,lopezderek@example.net,+1-935-898-5290x143,1972-08-09,Female,57533 Richardson Motorway,,Powellside,GU,51710,US,Corporate,2026-03-20 16:53:01.579518,True,Gold
CUS-A0635B911E4,Jesse,Donaldson,bgarcia@example.org,9542073460,1950-06-01,Prefer Not to Say,8407 Sherry Fords Suite 404,Suite 031,North Tiffanyville,NC,43816,US,Small Business,2021-11-21 07:49:42.971066,True,Platinum
CUS-E60A7A419BF,David,Morales,susan94@example.net,001-312-999-9829,1973-03-20,Female,393 Johnson Trafficway Apt. 316,Apt. 333,West Chris,NE,64582,US,Small Business,2024-03-14 13:53:34.945992,True,Silver
CUS-2F79A12A31B,Brandi,Vaughan,heathermorgan@example.org,+1-337-583-0585x13993,1951-02-22,Non-Binary,879 Norton Walks Suite 733,Apt. 985,Levibury,VT,18294,US,Corporate,2025-02-21 00:19:43.833272,True,Platinum
CUS-B0B7D6CBB0C,James,Perry,haleygallegos@example.com,(653)788-0759,1981-04-08,Non-Binary,142 Melissa Brooks,,Robertfort,WA,06233,US,Consumer,2026-05-07 19:27:09.876278,True,Gold
CUS-564ECC8CE17,Heather,Ortiz,millermichael@example.org,666.502.6524,1973-04-21,Prefer Not to Say,805 Drake Divide,,Rogershaven,MS,12078,US,Corporate,2025-12-08 07:44:42.375830,True,Bronze
CUS-3D82A4CB993,Mark,Mahoney,martinezmichelle@example.org,+1-700-782-7422x0934,1992-07-15,Non-Binary,34424 Jones Mount Suite 078,,Stephanieshire,OR,68311,US,Enterprise,2024-05-28 11:46:51.033649,True,Platinum
CUS-B87C160F245,Christopher,Sherman,brianvargas@example.net,(982)321-7940,1963-11-07,Non-Binary,904 Deanna Oval,Apt. 526,Kimberlyhaven,VI,34072,US,Corporate,2022-09-20 05:46:14.135582,True,Silver
CUS-0FC579E9474,Amanda,Harvey,grantdarryl@example.com,+1-261-639-4235x49063,1980-11-07,Male,40988 Morgan Vista,Apt. 304,West Jennifer,WA,41799,US,Small Business,2025-12-25 21:52:12.689141,False,Silver
CUS-6162A8051C6,Mark,Brown,bellsonia@example.net,409.340.3318x8773,2003-01-15,Female,36203 Mitchell Rapids,,West Angela,NM,45375,US,Small Business,2023-08-31 02:03:17.288423,True,Bronze
CUS-73E928A8C3D,Kathleen,Stanley,lcollins@example.com,440.634.3590,1986-05-01,Female,58436 Samantha Turnpike Apt. 757,Suite 090,New Duaneburgh,WA,25899,US,Enterprise,2025-11-14 16:01:21.333556,True,Gold
CUS-784641FC470,Michael,Lopez,choover@example.com,001-438-854-9015x4258,2002-02-11,Non-Binary,6071 Heather Plain Suite 042,,Gomezport,MN,40719,US,Corporate,2026-01-28 21:33:35.719622,True,Bronze
CUS-8469CBA09E9,Linda,Johnston,blackchristina@example.net,484-400-1434x028,1985-04-02,Male,39312 Gilbert Pine Apt. 648,Apt. 615,Davidport,ND,01597,US,Small Business,2025-11-09 18:06:58.512235,True,Platinum
CUS-7EA30DCCFF7,Tyler,Williams,baileyrachel@example.net,+1-778-385-1676x639,1979-01-03,Female,08723 Abigail Heights Apt. 853,,Tylermouth,SD,11036,US,Enterprise,2022-11-18 08:33:41.001487,True,Gold
CUS-584EBE36724,Melanie,Camacho,coleelizabeth@example.net,928-987-5093,1966-04-26,Female,2549 Robert Tunnel,,Rachelmouth,RI,40661,US,Small Business,2022-05-24 07:26:34.609795,True,Gold
CUS-A880A03F3F9,David,Avila,yevans@example.org,001-318-783-5145x03584,1966-11-29,Male,140 Morris Hills Suite 771,,Colleenview,NJ,75005,US,Enterprise,2025-06-29 00:48:05.800041,True,Gold
CUS-C1AE31BAB89,Robert,James,dalesandoval@example.com,+1-761-875-4992x23897,1990-11-14,Male,05454 Emily Pike Suite 542,,East Dana,AK,93362,US,Small Business,2024-09-14 12:13:09.576165,True,Gold
CUS-4B1EA5C3B57,Jessica,Henderson,duane87@example.net,5372588110,2002-12-15,Non-Binary,036 Kimberly Rapid Suite 848,Apt. 100,Lake Daniel,IA,77560,US,Corporate,2025-08-03 00:17:48.736021,True,Platinum
CUS-6FC873BBE8D,Carlos,Henderson,jonesgarrett@example.net,(720)390-3500,1987-08-14,Prefer Not to Say,0796 Johnson Summit,Suite 659,Port Samuelstad,VT,99631,US,Small Business,2023-04-06 22:50:47.593719,True,Silver
CUS-65FA4995FBF,John,Knox,melaniegibson@example.org,+1-702-352-1486x78838,1974-03-14,Female,1819 Lambert Forges,Apt. 937,Wareville,FM,89267,US,Enterprise,2026-05-25 09:46:04.075381,True,Platinum
CUS-3FF655969D5,Aaron,Burgess,rjohnson@example.com,(487)985-2868x29378,1999-09-17,Prefer Not to Say,7735 Parsons Neck Apt. 310,Suite 148,Ramirezmouth,TX,20595,US,Small Business,2022-09-01 04:25:18.592560,True,Bronze
CUS-5A04AB8EB0B,Ralph,Brown,mcneilbrian@example.org,7053501665,1991-04-29,Male,5825 Kristopher Center,Apt. 955,Lopezshire,NC,13362,US,Small Business,2023-10-02 13:19:18.401380,True,Platinum
CUS-FF11BB44944,Megan,Estrada,jwilliams@example.net,001-306-696-1503x350,2001-05-13,Female,0578 Miranda Gardens,Apt. 422,North Jeffrey,CA,31721,US,Enterprise,2021-12-06 20:17:42.963326,True,Gold
CUS-BC38578C425,Kevin,Booth,toddparker@example.net,+1-333-685-0445x145,2000-04-01,Non-Binary,026 Ryan Junctions,,Adamsbury,AR,28246,US,Consumer,2021-08-18 17:42:57.367416,False,Gold
CUS-D184209E8A7,Anna,Ali,lindajohnson@example.com,729-451-1844x2401,1966-03-23,Male,602 Antonio Throughway Suite 851,,New Gary,TN,76792,US,Enterprise,2026-01-30 06:48:44.679381,True,Gold
CUS-C55D2551F2B,David,Matthews,hullgregory@example.com,+1-372-847-2166x137,1969-01-20,Prefer Not to Say,433 Ryan Flat,,West Sharon,ND,12925,US,Consumer,2021-09-01 07:43:48.707685,True,Platinum
CUS-D71B10C892F,Anthony,Vega,zhudson@example.org,282.878.7754x9169,1955-02-12,Prefer Not to Say,94860 Raymond Branch Apt. 800,,Austinstad,WV,81103,US,Small Business,2026-03-12 00:05:56.636897,True,Bronze
CUS-0C12FF8D852,Kayla,Estrada,ipowell@example.com,001-552-951-2153x89570,2006-12-21,Prefer Not to Say,3953 Newman Roads,,Port Brandonland,GU,32484,US,Corporate,2022-01-31 02:23:25.630687,True,Silver
CUS-7B9FFD3F014,Angela,Russell,paul15@example.org,730-821-2123x522,1947-02-09,Female,036 King Lakes Suite 261,Suite 189,Lake Colleen,FM,44165,US,Small Business,2022-12-03 16:49:03.125584,True,Silver
CUS-013FE7F741F,Cody,West,djensen@example.org,932-995-3211x91641,1970-04-23,Female,683 Cooper Fords,,Georgeport,IL,97037,US,Small Business,2025-08-28 09:34:31.734660,True,Gold
CUS-1C70AEE4E47,Jennifer,Jacobs,jonsmith@example.org,(776)362-5592x61760,1950-04-23,Male,654 Mary Club,,Youngton,PA,21556,US,Corporate,2024-08-01 17:49:38.482056,True,Silver
CUS-F6BB9220CB1,Kelsey,Friedman,iross@example.org,400-782-2720x306,1947-02-25,Male,074 Scott Ford Suite 086,,South Jamesport,OK,99864,US,Small Business,2024-06-05 08:33:17.439686,True,Bronze
CUS-0B4DC3E1BE5,Rachel,Davenport,cookaaron@example.com,448.970.6352x68965,1967-04-15,Non-Binary,5622 Brandon Circles Apt. 502,,Carlaville,OK,44512,US,Enterprise,2022-10-01 17:32:09.105017,True,Gold
CUS-1967EDFBBA7,John,Spencer,danielle45@example.org,459.892.1180,2000-12-20,Prefer Not to Say,5839 Parker Falls Suite 405,Suite 561,Brownview,NM,55942,US,Small Business,2025-12-07 09:56:43.840559,True,Silver
CUS-0B2A0071C13,Linda,Golden,richard06@example.com,+1-959-986-6565x927,1996-03-04,Female,6586 Johns Creek,,West Isaacchester,MH,97853,US,Small Business,2025-02-04 07:11:54.449198,True,Gold
CUS-F31034F521B,Hannah,Mason,amedina@example.net,(279)338-3455,1951-09-18,Prefer Not to Say,13226 Douglas Isle Apt. 312,,Dannystad,GU,59327,US,Enterprise,2026-04-16 21:42:38.800172,True,Silver
CUS-78531400A47,Mark,Mills,taylorlogan@example.org,(933)321-7847,1986-11-27,Female,52132 Joseph Parks,,Lake Lori,SC,68381,US,Corporate,2022-07-25 07:18:20.235126,True,Bronze
CUS-D986AE06C1A,Scott,Saunders,meadowsthomas@example.org,521-213-3725x82292,1974-01-19,Non-Binary,4171 Tanya Hills,,Lake Jacobberg,HI,58481,US,Corporate,2022-02-21 05:38:12.397619,True,Silver
CUS-428AE6E71E2,Traci,Potter,elliotteric@example.com,581.274.2625,1952-01-08,Non-Binary,26485 Gillespie Valleys,,Port Anna,KY,31541,US,Corporate,2025-12-22 19:00:27.820598,True,Silver
CUS-AABBEA99AD9,Sara,Williams,xparks@example.net,001-470-871-7591x439,1967-01-26,Male,51424 Rodriguez Gardens Apt. 839,,Ramseyhaven,DC,15415,US,Consumer,2022-11-09 02:12:11.123685,True,Platinum
CUS-EA7F6EDF30D,Autumn,Moore,huffmanlaura@example.net,(369)942-3773x107,1990-03-10,Prefer Not to Say,05312 Ruiz Trail,,West Daniel,IL,80016,US,Small Business,2022-04-15 00:01:24.893004,True,Platinum
CUS-E774E010A18,Laura,Murphy,ydawson@example.com,989.609.2069x714,1968-04-15,Prefer Not to Say,2889 Jonathan Curve,,North Reneechester,MA,02712,US,Enterprise,2025-04-20 10:13:09.012668,True,Bronze
CUS-70060465D63,Abigail,Little,elizabeth39@example.com,(918)789-2428,1978-05-12,Prefer Not to Say,86069 Robert Haven,Suite 477,Nguyenberg,WV,82694,US,Consumer,2024-10-09 23:46:55.995448,True,Platinum
CUS-4F9B9D0E75A,Nicholas,Schmidt,andrewsmelissa@example.com,838.667.4555x3472,2000-10-22,Non-Binary,6693 Leblanc Islands,Suite 708,West Stephanieshire,TN,77167,US,Consumer,2023-10-10 10:20:13.357093,True,Silver
CUS-6B541C3F36F,Robin,Shaw,unewman@example.com,(781)239-9321x580,1972-11-10,Prefer Not to Say,50341 Adams Ridge,,New Masonburgh,NH,51753,US,Enterprise,2025-09-12 16:13:04.494206,True,Bronze
CUS-893193830C5,Devin,Reed,zacharysmith@example.com,4079076496,1954-04-30,Prefer Not to Say,041 Victoria Estate Apt. 585,,West Margaret,RI,19803,US,Consumer,2023-06-01 00:02:10.729989,True,Platinum
CUS-7EF40380778,Leslie,Gutierrez,bakergerald@example.org,(790)808-7870x2289,1960-04-15,Non-Binary,66360 Woods Neck Apt. 648,,West Isaac,KY,72351,US,Consumer,2023-06-09 20:11:56.180842,True,Gold
CUS-3D61B898DD2,Michelle,Snyder,chris29@example.net,655.497.0115,1980-03-21,Male,8289 Derek Place,,Jamesmouth,VA,17135,US,Small Business,2023-09-26 12:51:21.399526,True,Gold
CUS-8E26159F1F0,Carla,Collier,kenneth06@example.org,+1-271-404-6952x63422,2004-06-29,Male,105 Stephen Summit,,Port Sierraside,AL,63588,US,Enterprise,2025-07-17 04:36:24.208309,True,Platinum
CUS-8348A306EB4,George,Smith,sramsey@example.com,(623)800-7906,1981-10-17,Male,7700 Gates Lane,,Lake Patriciaberg,IN,78590,US,Corporate,2022-12-20 21:39:46.066826,True,Gold
CUS-C46456036F7,Amber,Allen,williamskenneth@example.com,001-940-475-8518,1986-03-24,Male,9970 Sims Road,Apt. 418,Millerhaven,FL,90787,US,Consumer,2025-05-13 06:11:21.967246,True,Silver
CUS-02AB9F8A512,Daniel,Curry,rnelson@example.com,+1-266-364-9773x2692,1987-12-16,Non-Binary,12747 Dennis Drive,,New Rebecca,FM,58900,US,Corporate,2023-06-06 04:45:24.137675,True,Bronze
CUS-03880C9EE36,Karen,Johnson,anthonywarner@example.org,(353)877-1931,1991-04-05,Male,398 Becker Island,Suite 399,Michelleside,DE,74999,US,Corporate,2023-06-30 22:48:48.372676,True,Gold
CUS-61B34019D3D,Duane,Sanchez,craigferguson@example.net,781-630-8539x719,2003-09-30,Female,7621 Johnson Centers Apt. 849,,New Joshuamouth,VI,30496,US,Consumer,2022-07-26 07:06:02.105141,False,Gold
CUS-CB027BECB30,Stephen,Jennings,ybrown@example.com,719.693.4181x66716,1990-06-01,Female,221 Barbara Well Suite 097,Suite 487,Gilesville,GU,72614,US,Consumer,2023-11-30 22:21:16.615784,True,Bronze
CUS-824A603321E,Thomas,Greene,bvaldez@example.org,(836)329-6097,1963-09-02,Female,27660 Stephen Mountain Suite 050,,Port Robert,PR,04937,US,Small Business,2025-10-08 04:22:15.834990,True,Platinum
CUS-CB49CBBDABA,Pamela,Harvey,martinmegan@example.net,+1-561-483-3870x43595,1994-11-11,Female,341 Jason Cliff,,Shannonshire,PR,94655,US,Corporate,2026-01-06 11:03:44.993069,True,Gold
CUS-3A0B1502B5E,Megan,Oliver,terri21@example.net,(941)394-8654,1989-01-18,Male,766 Erika Lodge,,West Amyhaven,GA,77769,US,Consumer,2021-07-17 09:27:25.349948,True,Platinum
CUS-4248378DF5A,Susan,Jones,millerjason@example.net,548.927.0121x3994,1996-09-18,Prefer Not to Say,09585 Santiago Extensions,,Jeffreyborough,GA,38290,US,Small Business,2025-10-31 22:20:19.505766,True,Silver
